time(d),htop(cm),hbot(cm),ctop(mg/L),cbot(mg/L), water_input(cm),ET(cm),water_drainage(cm),water_tot(cm),water_MB_error(%),pfas_in(mg),pfas_decay(mg),pfas_discharge(mg),pfas_tot(mg),pfas_MB_error(%)
 2.2021341E+00,-5.4382270E+01,-7.8667029E+01, 1.2516429E-02, 4.5986826E-04, 1.9875610E+00,-1.0801914E-14, 1.2392282E+00, 1.3377742E+00,-4.5666872E-12, 9.9231163E-05, 0.0000000E+00, 1.1107936E-07, 9.9120084E-05, 2.9271181E-11
 2.2114633E+00,-5.4544708E+01,-7.8934000E+01, 1.2498447E-02, 4.6574142E-04, 1.9875610E+00,-1.0079076E-14, 1.2442177E+00, 1.3327847E+00,-4.7562478E-12, 9.9231163E-05, 0.0000000E+00, 1.1340317E-07, 9.9117760E-05, 3.5016837E-11
 2.2207926E+00,-5.4702934E+01,-7.9197252E+01, 1.2481034E-02, 4.7146126E-04, 1.9875610E+00,-1.0990186E-14, 1.2490708E+00, 1.3279316E+00,-4.8682609E-12, 9.9231163E-05, 0.0000000E+00, 1.1569123E-07, 9.9115472E-05, 4.0004701E-11
 2.2301218E+00,-5.4857179E+01,-7.9456769E+01, 1.2464156E-02, 4.7703397E-04, 1.9875610E+00,-1.0135292E-14, 1.2537934E+00, 1.3232090E+00,-4.9199593E-12, 9.9231163E-05, 0.0000000E+00, 1.1794406E-07, 9.9113219E-05, 4.4381805E-11
 2.2394511E+00,-5.5007656E+01,-7.9712554E+01, 1.2447783E-02, 4.8246550E-04, 1.9875610E+00,-1.0616190E-14, 1.2583909E+00, 1.3186115E+00,-4.7217823E-12, 9.9231163E-05, 0.0000000E+00, 1.2016221E-07, 9.9111001E-05, 4.8272565E-11
 2.2534450E+00,-5.5225315E+01,-8.0087003E+01, 1.2424259E-02, 4.9030297E-04, 1.9875610E+00,-1.2815819E-14, 1.2650221E+00, 1.3119803E+00,-4.6442347E-12, 9.9231163E-05, 0.0000000E+00, 1.2341351E-07, 9.9107750E-05, 7.1662365E-11
 2.2674389E+00,-5.5435669E+01,-8.0453297E+01, 1.2401705E-02, 4.9784253E-04, 1.9875610E+00,-1.3412239E-14, 1.2714045E+00, 1.3055979E+00,-4.6356183E-12, 9.9231163E-05, 0.0000000E+00, 1.2659092E-07, 9.9104572E-05, 9.1116163E-11
 2.2814328E+00,-5.5639235E+01,-8.0811609E+01, 1.2379812E-02, 5.0511569E-04, 1.9875610E+00,-1.4002370E-14, 1.2775530E+00, 1.2994494E+00,-4.6700839E-12, 9.9231163E-05, 0.0000000E+00, 1.2969663E-07, 9.9101467E-05, 1.0728996E-10
 2.2954267E+00,-5.5836475E+01,-8.1162131E+01, 1.2358611E-02, 5.1213775E-04, 1.9875610E+00,-1.3328322E-14, 1.2834815E+00, 1.2935209E+00,-4.9113429E-12, 9.9231163E-05, 0.0000000E+00, 1.3273286E-07, 9.9098430E-05, 1.2082845E-10
 2.3094206E+00,-5.6027800E+01,-8.1505069E+01, 1.2338201E-02, 5.1892292E-04, 1.9875610E+00,-1.2614863E-14, 1.2892030E+00, 1.2877994E+00,-4.8596445E-12, 9.9231163E-05, 0.0000000E+00, 1.3570186E-07, 9.9095461E-05, 1.3221797E-10
 2.3234145E+00,-5.6213586E+01,-8.1840642E+01, 1.2318526E-02, 5.2548445E-04, 1.9875610E+00,-1.2831269E-14, 1.2947293E+00, 1.2822732E+00,-4.9630412E-12, 9.9231163E-05, 0.0000000E+00, 1.3860582E-07, 9.9092557E-05, 1.4182045E-10
 2.3374084E+00,-5.6394170E+01,-8.2169071E+01, 1.2299536E-02, 5.3183460E-04, 1.9875610E+00,-1.2213437E-14, 1.3000714E+00, 1.2769311E+00,-5.0492051E-12, 9.9231163E-05, 0.0000000E+00, 1.4144693E-07, 9.9089716E-05, 1.4995259E-10
 2.3514023E+00,-5.6569860E+01,-8.2490579E+01, 1.2281190E-02, 5.3798481E-04, 1.9875610E+00,-1.2221460E-14, 1.3052395E+00, 1.2717630E+00,-5.0578215E-12, 9.9231163E-05, 0.0000000E+00, 1.4422730E-07, 9.9086936E-05, 1.5687453E-10
 2.3653962E+00,-5.6740937E+01,-8.2805391E+01, 1.2263447E-02, 5.4394568E-04, 1.9875610E+00,-1.4038908E-14, 1.3102431E+00, 1.2667593E+00,-5.1095199E-12, 9.9231163E-05, 0.0000000E+00, 1.4694901E-07, 9.9084214E-05, 1.6280115E-10
 2.3793901E+00,-5.6907656E+01,-8.3113726E+01, 1.2245987E-02, 5.4970809E-04, 1.9875610E+00,-1.4146244E-14, 1.3150911E+00, 1.2619114E+00,-5.0061232E-12, 9.9231163E-05, 0.0000000E+00, 1.4961396E-07, 9.9081549E-05, 1.6781163E-10
 2.3933840E+00,-5.7070253E+01,-8.3415801E+01, 1.2229034E-02, 5.5529424E-04, 1.9875610E+00,-1.3895414E-14, 1.3197915E+00, 1.2572110E+00,-4.9802740E-12, 9.9231163E-05, 0.0000000E+00, 1.5222408E-07, 9.9078939E-05, 1.7210956E-10
 2.4073779E+00,-5.7228944E+01,-8.3711827E+01, 1.2212595E-02, 5.6071876E-04, 1.9875610E+00,-1.2556099E-14, 1.3243520E+00, 1.2526504E+00,-4.8337953E-12, 9.9231163E-05, 0.0000000E+00, 1.5478124E-07, 9.9076382E-05, 1.7583067E-10
 2.4213718E+00,-5.7383928E+01,-8.4002009E+01, 1.2196642E-02, 5.6598969E-04, 1.9875610E+00,-1.4140281E-14, 1.3287797E+00, 1.2482228E+00,-4.8165626E-12, 9.9231163E-05, 0.0000000E+00, 1.5728726E-07, 9.9073876E-05, 1.7903150E-10
 2.4353657E+00,-5.7535390E+01,-8.4286547E+01, 1.2181148E-02, 5.7111453E-04, 1.9875610E+00,-1.5247685E-14, 1.3330811E+00, 1.2439213E+00,-4.7648642E-12, 9.9231163E-05, 0.0000000E+00, 1.5974387E-07, 9.9071419E-05, 1.8183646E-10
 2.4493596E+00,-5.7683500E+01,-8.4565631E+01, 1.2166089E-02, 5.7610027E-04, 1.9875610E+00,-1.5895496E-14, 1.3372624E+00, 1.2397400E+00,-4.7907134E-12, 9.9231163E-05, 0.0000000E+00, 1.6215275E-07, 9.9069010E-05, 1.8425688E-10
 2.4633534E+00,-5.7828415E+01,-8.4839447E+01, 1.2151443E-02, 5.8095346E-04, 1.9875610E+00,-1.6506227E-14, 1.3413295E+00, 1.2356730E+00,-4.7562478E-12, 9.9231163E-05, 0.0000000E+00, 1.6451550E-07, 9.9066648E-05, 1.8638322E-10
 2.4773473E+00,-5.7970282E+01,-8.5108174E+01, 1.2137188E-02, 5.8568024E-04, 1.9875610E+00,-1.7753981E-14, 1.3452875E+00, 1.2317149E+00,-4.7993298E-12, 9.9231163E-05, 0.0000000E+00, 1.6683366E-07, 9.9064329E-05, 1.8821550E-10
 2.4913412E+00,-5.8109239E+01,-8.5371981E+01, 1.2123179E-02, 5.9028635E-04, 1.9875610E+00,-1.6780964E-14, 1.3491417E+00, 1.2278607E+00,-4.6356183E-12, 9.9231163E-05, 0.0000000E+00, 1.6910871E-07, 9.9062054E-05, 1.8984419E-10
 2.5000000E+00,-5.8194197E+01,-8.5533679E+01, 1.2114566E-02, 5.9309106E-04, 1.9875610E+00,-1.6880900E-14, 1.3514879E+00, 1.2255145E+00,-4.6097692E-12, 9.9231163E-05, 0.0000000E+00, 1.7050025E-07, 9.9060663E-05, 1.8996860E-10
 2.5129881E+00,-5.8319226E+01,-8.5771830E+01, 1.2101947E-02, 5.9720203E-04, 1.9875610E+00,-1.6501917E-14, 1.3549240E+00, 1.2220784E+00,-4.5666872E-12, 9.9231163E-05, 0.0000000E+00, 1.7255230E-07, 9.9058611E-05, 1.9088474E-10
 2.5259763E+00,-5.8442008E+01,-8.6006082E+01, 1.2089619E-02, 6.0122010E-04, 1.9875610E+00,-1.6516283E-14, 1.3582803E+00, 1.2187221E+00,-4.5236053E-12, 9.9231163E-05, 0.0000000E+00, 1.7457014E-07, 9.9056593E-05, 1.9168778E-10
 2.5389644E+00,-5.8562628E+01,-8.6236553E+01, 1.2077570E-02, 6.0514685E-04, 1.9875610E+00,-1.6682870E-14, 1.3615599E+00, 1.2154425E+00,-4.4029758E-12, 9.9231163E-05, 0.0000000E+00, 1.7655480E-07, 9.9054608E-05, 1.9242295E-10
 2.5519526E+00,-5.8681169E+01,-8.6463358E+01, 1.2065788E-02, 6.0896943E-04, 1.9875610E+00,-1.7627970E-14, 1.3647660E+00, 1.2122365E+00,-4.3857430E-12, 9.9231163E-05, 0.0000000E+00, 1.7850720E-07, 9.9052656E-05, 1.9304502E-10
 2.5649407E+00,-5.8797708E+01,-8.6686608E+01, 1.2054261E-02, 6.1270973E-04, 1.9875610E+00,-1.8018445E-14, 1.3679013E+00, 1.2091011E+00,-4.3685102E-12, 9.9231163E-05, 0.0000000E+00, 1.8042827E-07, 9.9050735E-05, 1.9358792E-10
 2.5779289E+00,-5.8912317E+01,-8.6906407E+01, 1.2042981E-02, 6.1637088E-04, 1.9875610E+00,-1.8637253E-14, 1.3709688E+00, 1.2060337E+00,-4.1789496E-12, 9.9231163E-05, 0.0000000E+00, 1.8231893E-07, 9.9048844E-05, 1.9414212E-10
 2.5974111E+00,-5.9079970E+01,-8.7228013E+01, 1.2026577E-02, 6.2169492E-04, 1.9875610E+00,-2.1223780E-14, 1.3754250E+00, 1.2015775E+00,-4.2220316E-12, 9.9231163E-05, 0.0000000E+00, 1.8508933E-07, 9.9046074E-05, 1.9746737E-10
 2.6168933E+00,-5.9243705E+01,-8.7542534E+01, 1.2010669E-02, 6.2685914E-04, 1.9875610E+00,-2.3941279E-14, 1.3797442E+00, 1.1972582E+00,-4.0927857E-12, 9.9231163E-05, 0.0000000E+00, 1.8779688E-07, 9.9043366E-05, 2.0028364E-10
 2.6363755E+00,-5.9403718E+01,-8.7850271E+01, 1.1995165E-02, 6.3187198E-04, 1.9875610E+00,-2.3792906E-14, 1.3839338E+00, 1.1930687E+00,-4.0669365E-12, 9.9231163E-05, 0.0000000E+00, 1.9044416E-07, 9.9040719E-05, 2.0274930E-10
 2.6558577E+00,-5.9560189E+01,-8.8151507E+01, 1.1979864E-02, 6.3674124E-04, 1.9875610E+00,-2.4514225E-14, 1.3880005E+00, 1.1890019E+00,-3.9204579E-12, 9.9231163E-05, 0.0000000E+00, 1.9303361E-07, 9.9038130E-05, 2.0486433E-10
 2.6753399E+00,-5.9713287E+01,-8.8446509E+01, 1.1964993E-02, 6.4147420E-04, 1.9875610E+00,-2.3371422E-14, 1.3919507E+00, 1.1850518E+00,-3.7308973E-12, 9.9231163E-05, 0.0000000E+00, 1.9556753E-07, 9.9035596E-05, 2.0667399E-10
 2.6948221E+00,-5.9863165E+01,-8.8735528E+01, 1.1950530E-02, 6.4607761E-04, 1.9875610E+00,-2.2142262E-14, 1.3957901E+00, 1.1812123E+00,-3.7050481E-12, 9.9231163E-05, 0.0000000E+00, 1.9804810E-07, 9.9033115E-05, 2.0828006E-10
 2.7143043E+00,-6.0009968E+01,-8.9018800E+01, 1.1936453E-02, 6.5055775E-04, 1.9875610E+00,-2.2313620E-14, 1.3995242E+00, 1.1774782E+00,-3.6619662E-12, 9.9231163E-05, 0.0000000E+00, 2.0047738E-07, 9.9030686E-05, 2.0967123E-10
 2.7337866E+00,-6.0153831E+01,-8.9296548E+01, 1.1922745E-02, 6.5492048E-04, 1.9875610E+00,-2.1962285E-14, 1.4031582E+00, 1.1738443E+00,-3.5499531E-12, 9.9231163E-05, 0.0000000E+00, 2.0285732E-07, 9.9028306E-05, 2.1084751E-10
 2.7532688E+00,-6.0294880E+01,-8.9568984E+01, 1.1909387E-02, 6.5917129E-04, 1.9875610E+00,-1.9922467E-14, 1.4066966E+00, 1.1703058E+00,-3.5758023E-12, 9.9231163E-05, 0.0000000E+00, 2.0518977E-07, 9.9025973E-05, 2.1191068E-10
 2.7727510E+00,-6.0433233E+01,-8.9836308E+01, 1.1896364E-02, 6.6331527E-04, 1.9875610E+00,-1.8894047E-14, 1.4101440E+00, 1.1668584E+00,-3.5499531E-12, 9.9231163E-05, 0.0000000E+00, 2.0747647E-07, 9.9023687E-05, 2.1283813E-10
 2.7922332E+00,-6.0569000E+01,-9.0098710E+01, 1.1883659E-02, 6.6735045E-04, 1.9875610E+00,-1.9503802E-14, 1.4135045E+00, 1.1634980E+00,-3.4637892E-12, 9.9231163E-05, 0.0000000E+00, 2.0971907E-07, 9.9021444E-05, 2.1361854E-10
 2.8117154E+00,-6.0702284E+01,-9.0356370E+01, 1.1871260E-02, 6.7126885E-04, 1.9875610E+00,-1.9754578E-14, 1.4167818E+00, 1.1602206E+00,-3.3345433E-12, 9.9231163E-05, 0.0000000E+00, 2.1191907E-07, 9.9019244E-05, 2.1436502E-10
 2.8311976E+00,-6.0833183E+01,-9.0609457E+01, 1.1858990E-02, 6.7509415E-04, 1.9875610E+00,-1.9839417E-14, 1.4199798E+00, 1.1570227E+00,-3.2397630E-12, 9.9231163E-05, 0.0000000E+00, 2.1407797E-07, 9.9017085E-05, 2.1496447E-10
 2.8506798E+00,-6.0961788E+01,-9.0858134E+01, 1.1846913E-02, 6.7883031E-04, 1.9875610E+00,-1.8982789E-14, 1.4231017E+00, 1.1539008E+00,-3.3517761E-12, 9.9231163E-05, 0.0000000E+00, 2.1619721E-07, 9.9014966E-05, 2.1554130E-10
 2.8701621E+00,-6.1088185E+01,-9.1102553E+01, 1.1835109E-02, 6.8248104E-04, 1.9875610E+00,-1.9631955E-14, 1.4261507E+00, 1.1508517E+00,-3.3431597E-12, 9.9231163E-05, 0.0000000E+00, 2.1827813E-07, 9.9012885E-05, 2.1603896E-10
 2.8896443E+00,-6.1212457E+01,-9.1342863E+01, 1.1823568E-02, 6.8604984E-04, 1.9875610E+00,-2.1042176E-14, 1.4291299E+00, 1.1478725E+00,-3.2225302E-12, 9.9231163E-05, 0.0000000E+00, 2.2032204E-07, 9.9010841E-05, 2.1649137E-10
 2.9091265E+00,-6.1334679E+01,-9.1579200E+01, 1.1812279E-02, 6.8954000E-04, 1.9875610E+00,-2.1744739E-14, 1.4320422E+00, 1.1449602E+00,-3.1622155E-12, 9.9231163E-05, 0.0000000E+00, 2.2233014E-07, 9.9008833E-05, 2.1686461E-10
 2.9286087E+00,-6.1454925E+01,-9.1811698E+01, 1.1801232E-02, 6.9295463E-04, 1.9875610E+00,-2.0919689E-14, 1.4348901E+00, 1.1421123E+00,-3.1105171E-12, 9.9231163E-05, 0.0000000E+00, 2.2430363E-07, 9.9006860E-05, 2.1722654E-10
 2.9480909E+00,-6.1573262E+01,-9.2040483E+01, 1.1790416E-02, 6.9629666E-04, 1.9875610E+00,-2.1642960E-14, 1.4376763E+00, 1.1393262E+00,-3.1622155E-12, 9.9231163E-05, 0.0000000E+00, 2.2624361E-07, 9.9004920E-05, 2.1754323E-10
 2.9675731E+00,-6.1689757E+01,-9.2265674E+01, 1.1779824E-02, 6.9956886E-04, 1.9875610E+00,-2.1158565E-14, 1.4404030E+00, 1.1365994E+00,-3.3000777E-12, 9.9231163E-05, 0.0000000E+00, 2.2815114E-07, 9.9003012E-05, 2.1781468E-10
 2.9870553E+00,-6.1804471E+01,-9.2487385E+01, 1.1769447E-02, 7.0277385E-04, 1.9875610E+00,-2.1399367E-14, 1.4430726E+00, 1.1339299E+00,-3.3259269E-12, 9.9231163E-05, 0.0000000E+00, 2.3002725E-07, 9.9001136E-05, 2.1807482E-10
 3.0000000E+00,-6.1879968E+01,-9.2633396E+01, 1.1762646E-02, 7.0487420E-04, 1.9875610E+00,-2.1014827E-14, 1.4448218E+00, 1.1321806E+00,-3.3000777E-12, 9.9231163E-05, 0.0000000E+00, 2.3126023E-07, 9.8999903E-05, 2.1810875E-10
 3.0194170E+00,-6.1991475E+01,-9.2848837E+01, 1.1752642E-02, 7.0796242E-04, 1.9875610E+00,-2.2246969E-14, 1.4473923E+00, 1.1296101E+00,-3.2225302E-12, 9.9231163E-05, 0.0000000E+00, 2.3308006E-07, 9.8998083E-05, 2.1830103E-10
 3.0388340E+00,-6.2101361E+01,-9.3061099E+01, 1.1742832E-02, 7.1099016E-04, 1.9875610E+00,-2.2549109E-14, 1.4499114E+00, 1.1270910E+00,-3.0588188E-12, 9.9231163E-05, 0.0000000E+00, 2.3487115E-07, 9.8996292E-05, 2.1848199E-10
 3.0582510E+00,-6.2209678E+01,-9.3270278E+01, 1.1733166E-02, 7.1395955E-04, 1.9875610E+00,-2.1098501E-14, 1.4523810E+00, 1.1246214E+00,-3.1019008E-12, 9.9231163E-05, 0.0000000E+00, 2.3663434E-07, 9.8994529E-05, 2.1867427E-10
 3.0776680E+00,-6.2316473E+01,-9.3476466E+01, 1.1723514E-02, 7.1687260E-04, 1.9875610E+00,-2.0762588E-14, 1.4548028E+00, 1.1221996E+00,-3.0415860E-12, 9.9231163E-05, 0.0000000E+00, 2.3837045E-07, 9.8992793E-05, 2.1880999E-10
 3.0970849E+00,-6.2421793E+01,-9.3679750E+01, 1.1714041E-02, 7.1973125E-04, 1.9875610E+00,-1.9217383E-14, 1.4571785E+00, 1.1198240E+00,-3.0157368E-12, 9.9231163E-05, 0.0000000E+00, 2.4008027E-07, 9.8991083E-05, 2.1897965E-10
 3.1262104E+00,-6.2576464E+01,-9.3977863E+01, 1.1700210E-02, 7.2390323E-04, 1.9875610E+00,-1.9979523E-14, 1.4606430E+00, 1.1163595E+00,-3.1019008E-12, 9.9231163E-05, 0.0000000E+00, 2.4258823E-07, 9.8988575E-05, 2.1989579E-10
 3.1553359E+00,-6.2728092E+01,-9.4270000E+01, 1.1686744E-02, 7.2796411E-04, 1.9875610E+00,-2.0274100E-14, 1.4640134E+00, 1.1129891E+00,-2.9898877E-12, 9.9231163E-05, 0.0000000E+00, 2.4504176E-07, 9.8986121E-05, 2.2072144E-10
 3.1844614E+00,-6.2876806E+01,-9.4556406E+01, 1.1673624E-02, 7.3191206E-04, 1.9875610E+00,-2.0870357E-14, 1.4672942E+00, 1.1097082E+00,-2.7400123E-12, 9.9231163E-05, 0.0000000E+00, 2.4744305E-07, 9.8983720E-05, 2.2146792E-10
 3.2135869E+00,-6.3022727E+01,-9.4837312E+01, 1.1660835E-02, 7.3573497E-04, 1.9875610E+00,-1.9838305E-14, 1.4704897E+00, 1.1065127E+00,-2.6710812E-12, 9.9231163E-05, 0.0000000E+00, 2.4979408E-07, 9.8981369E-05, 2.2204475E-10
 3.2427124E+00,-6.3165966E+01,-9.5112934E+01, 1.1648361E-02, 7.3946199E-04, 1.9875610E+00,-1.9041525E-14, 1.4736038E+00, 1.1033986E+00,-2.6366156E-12, 9.9231163E-05, 0.0000000E+00, 2.5209683E-07, 9.8979066E-05, 2.2258765E-10
 3.2718379E+00,-6.3306630E+01,-9.5383477E+01, 1.1636188E-02, 7.4309741E-04, 1.9875610E+00,-1.6738246E-14, 1.4766401E+00, 1.1003623E+00,-2.9037238E-12, 9.9231163E-05, 0.0000000E+00, 2.5435315E-07, 9.8976810E-05, 2.2307399E-10
 3.3009633E+00,-6.3444818E+01,-9.5649133E+01, 1.1624304E-02, 7.4664526E-04, 1.9875610E+00,-1.5317724E-14, 1.4796022E+00, 1.0974002E+00,-2.9812713E-12, 9.9231163E-05, 0.0000000E+00, 2.5656477E-07, 9.8974598E-05, 2.2351510E-10
 3.3300888E+00,-6.3580624E+01,-9.5910083E+01, 1.1612695E-02, 7.5010930E-04, 1.9875610E+00,-1.4887567E-14, 1.4824933E+00, 1.0945092E+00,-2.8778746E-12, 9.9231163E-05, 0.0000000E+00, 2.5873337E-07, 9.8972430E-05, 2.2387703E-10
 3.3592143E+00,-6.3714135E+01,-9.6166498E+01, 1.1601308E-02, 7.5349307E-04, 1.9875610E+00,-1.3802769E-14, 1.4853163E+00, 1.0916861E+00,-2.7744779E-12, 9.9231163E-05, 0.0000000E+00, 2.6086050E-07, 9.8970303E-05, 2.2421634E-10
 3.3883398E+00,-6.3845436E+01,-9.6418542E+01, 1.1589962E-02, 7.5679990E-04, 1.9875610E+00,-1.3222829E-14, 1.4880742E+00, 1.0889283E+00,-2.7141632E-12, 9.9231163E-05, 0.0000000E+00, 2.6294765E-07, 9.8968216E-05, 2.2451041E-10
 3.4174653E+00,-6.3974606E+01,-9.6666367E+01, 1.1578865E-02, 7.6003293E-04, 1.9875610E+00,-1.3720451E-14, 1.4907695E+00, 1.0862329E+00,-2.7313959E-12, 9.9231163E-05, 0.0000000E+00, 2.6499622E-07, 9.8966167E-05, 2.2478186E-10
 3.4465908E+00,-6.4101718E+01,-9.6910120E+01, 1.1568008E-02, 7.6319509E-04, 1.9875610E+00,-1.4637171E-14, 1.4934049E+00, 1.0835975E+00,-2.6796976E-12, 9.9231163E-05, 0.0000000E+00, 2.6700754E-07, 9.8964156E-05, 2.2501937E-10
 3.4757162E+00,-6.4226843E+01,-9.7149940E+01, 1.1557381E-02, 7.6628917E-04, 1.9875610E+00,-1.5102131E-14, 1.4959827E+00, 1.0810197E+00,-2.5073698E-12, 9.9231163E-05, 0.0000000E+00, 2.6898290E-07, 9.8962180E-05, 2.2523427E-10
 3.5000000E+00,-6.4329863E+01,-9.7347378E+01, 1.1548676E-02, 7.6882298E-04, 1.9875610E+00,-1.6965549E-14, 1.4980934E+00, 1.0789091E+00,-2.3436583E-12, 9.9231163E-05, 0.0000000E+00, 2.7060559E-07, 9.8960558E-05, 2.2531344E-10
 3.5364256E+00,-6.4481363E+01,-9.7637276E+01, 1.1535946E-02, 7.7252596E-04, 1.9875610E+00,-1.6329068E-14, 1.5011762E+00, 1.0758263E+00,-2.2833436E-12, 9.9231163E-05, 0.0000000E+00, 2.7298713E-07, 9.8958176E-05, 2.2584503E-10
 3.5728513E+00,-6.4630082E+01,-9.7921678E+01, 1.1523533E-02, 7.7613506E-04, 1.9875610E+00,-1.5830769E-14, 1.5041797E+00, 1.0728227E+00,-2.2230289E-12, 9.9231163E-05, 0.0000000E+00, 2.7531828E-07, 9.8955845E-05, 2.2628613E-10
 3.6092769E+00,-6.4776129E+01,-9.8200799E+01, 1.1511423E-02, 7.7965453E-04, 1.9875610E+00,-1.4804951E-14, 1.5071076E+00, 1.0698948E+00,-2.1454814E-12, 9.9231163E-05, 0.0000000E+00, 2.7760103E-07, 9.8953562E-05, 2.2665937E-10
 3.6457026E+00,-6.4919608E+01,-9.8474844E+01, 1.1499602E-02, 7.8308832E-04, 1.9875610E+00,-1.3323877E-14, 1.5099632E+00, 1.0670392E+00,-2.2488780E-12, 9.9231163E-05, 0.0000000E+00, 2.7983725E-07, 9.8951326E-05, 2.2702130E-10
 3.6821282E+00,-6.5060616E+01,-9.8744005E+01, 1.1488057E-02, 7.8644016E-04, 1.9875610E+00,-1.1353881E-14, 1.5127498E+00, 1.0642526E+00,-2.0937830E-12, 9.9231163E-05, 0.0000000E+00, 2.8202871E-07, 9.8949134E-05, 2.2733799E-10
 3.7185538E+00,-6.5199244E+01,-9.9008463E+01, 1.1476777E-02, 7.8971351E-04, 1.9875610E+00,-1.0191942E-14, 1.5154702E+00, 1.0615322E+00,-2.3695075E-12, 9.9231163E-05, 0.0000000E+00, 2.8417709E-07, 9.8946986E-05, 2.2760944E-10
 3.7549795E+00,-6.5335579E+01,-9.9268390E+01, 1.1465634E-02, 7.9291166E-04, 1.9875610E+00,-1.0623780E-14, 1.5181274E+00, 1.0588750E+00,-2.2919600E-12, 9.9231163E-05, 0.0000000E+00, 2.8628396E-07, 9.8944879E-05, 2.2784696E-10
 3.7914051E+00,-6.5469703E+01,-9.9523946E+01, 1.1454592E-02, 7.9603768E-04, 1.9875610E+00,-1.1127581E-14, 1.5207238E+00, 1.0562786E+00,-2.2574944E-12, 9.9231163E-05, 0.0000000E+00, 2.8835082E-07, 9.8942812E-05, 2.2802793E-10
 3.8278308E+00,-6.5601692E+01,-9.9775285E+01, 1.1443791E-02, 7.9909447E-04, 1.9875610E+00,-1.0912286E-14, 1.5232620E+00, 1.0537404E+00,-2.3005764E-12, 9.9231163E-05, 0.0000000E+00, 2.9037909E-07, 9.8940784E-05, 2.2824282E-10
 3.8642564E+00,-6.5731621E+01,-1.0002255E+02, 1.1433221E-02, 8.0206195E-04, 1.9875610E+00,-1.0648879E-14, 1.5257443E+00, 1.0512581E+00,-2.3264256E-12, 9.9231163E-05, 0.0000000E+00, 2.9237006E-07, 9.8938793E-05, 2.2842379E-10
 3.9006820E+00,-6.5859559E+01,-1.0026589E+02, 1.1422873E-02, 8.0495862E-04, 1.9875610E+00,-1.0502322E-14, 1.5281729E+00, 1.0488295E+00,-2.5246026E-12, 9.9231163E-05, 0.0000000E+00, 2.9432499E-07, 9.8936838E-05, 2.2858213E-10
 3.9371077E+00,-6.5985571E+01,-1.0050542E+02, 1.1412737E-02, 8.0779419E-04, 1.9875610E+00,-1.0372353E-14, 1.5305499E+00, 1.0464525E+00,-2.4556714E-12, 9.9231163E-05, 0.0000000E+00, 2.9624509E-07, 9.8934918E-05, 2.2871786E-10
 3.9735333E+00,-6.6109720E+01,-1.0074127E+02, 1.1402806E-02, 8.1057096E-04, 1.9875610E+00,-1.1515888E-14, 1.5328772E+00, 1.0441252E+00,-2.2661108E-12, 9.9231163E-05, 0.0000000E+00, 2.9813153E-07, 9.8933032E-05, 2.2885358E-10
 4.0000000E+00,-6.1438662E+01,-1.0088427E+02, 1.1407789E-02, 8.1264180E-04, 2.0404944E+00,-1.1564460E-14, 1.5345467E+00, 1.0953891E+00,-2.1951713E-12, 9.9231163E-05, 0.0000000E+00, 2.9948825E-07, 9.8931675E-05, 2.2885358E-10
 4.0364256E+00,-5.6800739E+01,-1.0074803E+02, 1.1384550E-02, 8.1651464E-04, 2.1133456E+00,-1.5464119E-14, 1.5368726E+00, 1.1659145E+00,-2.3988950E-12, 9.9231163E-05, 0.0000000E+00, 3.0138738E-07, 9.8929776E-05, 2.2905717E-10
 4.0546385E+00,-5.4766386E+01,-1.0052290E+02, 1.1371867E-02, 8.1895772E-04, 2.1497713E+00,-1.5949841E-14, 1.5380593E+00, 1.2011535E+00,-1.8482015E-12, 9.9231163E-05, 0.0000000E+00, 3.0235917E-07, 9.8928804E-05, 2.2906848E-10
 4.0637449E+00,-5.3810970E+01,-1.0035785E+02, 1.1364699E-02, 8.2035428E-04, 2.1679841E+00,-1.4690432E-14, 1.5386614E+00, 1.2187641E+00,-1.7715732E-12, 9.9231163E-05, 0.0000000E+00, 3.0285316E-07, 9.8928310E-05, 2.2905717E-10
 4.0728513E+00,-5.2907075E+01,-1.0012260E+02, 1.1356543E-02, 8.2198896E-04, 2.1861969E+00,-1.3823070E-14, 1.5392764E+00, 1.2363619E+00,-1.6959506E-12, 9.9231163E-05, 0.0000000E+00, 3.0335869E-07, 9.8927804E-05, 2.2903455E-10
 4.0819577E+00,-5.2055518E+01,-9.9796040E+01, 1.1346513E-02, 8.2393815E-04, 2.2044097E+00,-1.4579410E-14, 1.5399098E+00, 1.2539414E+00,-1.6054187E-12, 9.9231163E-05, 0.0000000E+00, 3.0388055E-07, 9.8927283E-05, 2.2840117E-10
 4.0865109E+00,-5.1644451E+01,-9.9607417E+01, 1.1340627E-02, 8.2498501E-04, 2.2135162E+00,-1.4862170E-14, 1.5402319E+00, 1.2627257E+00,-1.5368286E-12, 9.9231163E-05, 0.0000000E+00, 3.0414629E-07, 9.8927017E-05, 2.2944172E-10
 4.0910641E+00,-5.1247002E+01,-9.9389734E+01, 1.1334152E-02, 8.2613502E-04, 2.2226226E+00,-1.4575940E-14, 1.5405604E+00, 1.2715036E+00,-1.5081634E-12, 9.9231163E-05, 0.0000000E+00, 3.0441769E-07, 9.8926745E-05, 2.2980365E-10
